"Id","Weekly_Sales"
"42_25_2013-07-26",75.9806993006993
"21_25_2013-04-26",18281.0193006993
"21_25_2013-05-03",18281.0193006993
"40_25_2012-12-21",6704.41034965035
"2_25_2013-01-04",15299.5083916084
"21_25_2013-04-19",18281.0193006993
"24_25_2012-12-07",11885.9358041958
"24_25_2012-12-14",11885.9358041958
"18_25_2012-11-02",16470.1922377622
"24_25_2013-04-05",11885.9358041958
"8_25_2013-06-07",6801.1765034965
"30_25_2013-04-05",43.5476428571429
"18_25_2012-11-09",16470.1922377622
"39_25_2013-04-12",7243.15300699301
"21_25_2013-06-07",18281.0193006993
"40_25_2012-11-09",6704.41034965035
"21_25_2013-05-10",18281.0193006993
"24_25_2013-04-12",11885.9358041958
"2_25_2013-04-05",15299.5083916084
"35_25_2012-12-21",14760.1096503497
"35_25_2013-04-26",14760.1096503497
"26_25_2013-03-15",6370.33342657343
"30_25_2013-03-01",43.5476428571429
"2_25_2013-02-15",15299.5083916084
"39_25_2013-03-15",7243.15300699301
"18_25_2012-11-23",16470.1922377622
"30_25_2013-03-08",43.5476428571429
"30_25_2013-01-04",43.5476428571429
"24_25_2013-07-26",11885.9358041958
"30_25_2013-02-15",43.5476428571429
"30_25_2013-06-07",43.5476428571429
"42_25_2012-11-09",75.9806993006993
"2_25_2012-12-21",15299.5083916084
"16_25_2013-05-31",4963.60377622378
"39_25_2012-11-02",7243.15300699301
"2_25_2013-03-08",15299.5083916084
"39_25_2012-12-07",7243.15300699301
"24_25_2013-02-08",11885.9358041958
"18_25_2012-11-16",16470.1922377622
"21_25_2012-11-02",18281.0193006993
"30_25_2012-12-21",43.5476428571429
"16_25_2013-03-15",4963.60377622378
"24_25_2013-04-26",11885.9358041958
"42_25_2013-03-29",75.9806993006993
"21_25_2013-04-05",18281.0193006993
"16_25_2013-07-19",4963.60377622378
"42_25_2012-11-16",75.9806993006993
"35_25_2013-07-26",14760.1096503497
"16_25_2013-03-08",4963.60377622378
"32_25_2012-11-30",7758.94615384615
"32_25_2013-07-12",7758.94615384615
"35_25_2013-05-10",14760.1096503497
"30_25_2013-03-22",43.5476428571429
"24_25_2013-03-22",11885.9358041958
"24_25_2013-03-29",11885.9358041958
"8_25_2013-01-25",6801.1765034965
"40_25_2012-11-23",6704.41034965035
"24_25_2012-11-16",11885.9358041958
"8_25_2012-11-16",6801.1765034965
"18_25_2012-11-30",16470.1922377622
"16_25_2012-11-30",4963.60377622378
"18_25_2013-04-19",16470.1922377622
"18_25_2013-02-15",16470.1922377622
"39_25_2012-11-30",7243.15300699301
"39_25_2013-03-01",7243.15300699301
"16_25_2012-11-16",4963.60377622378
"16_25_2013-03-22",4963.60377622378
"16_25_2013-07-26",4963.60377622378
"18_25_2013-06-07",16470.1922377622
"24_25_2013-01-04",11885.9358041958
"30_25_2013-05-31",43.5476428571429
"8_25_2013-04-05",6801.1765034965
"18_25_2013-06-14",16470.1922377622
"18_25_2013-07-26",16470.1922377622
"24_25_2013-05-10",11885.9358041958
"39_25_2012-11-16",7243.15300699301
"18_25_2013-05-24",16470.1922377622
"38_25_2013-05-10",52.6306993006993
"8_25_2013-04-12",6801.1765034965
"24_25_2013-04-19",11885.9358041958
"21_25_2013-05-31",18281.0193006993
"30_25_2013-05-24",43.5476428571429
"16_25_2013-05-24",4963.60377622378
"39_25_2012-11-23",7243.15300699301
"18_25_2013-02-22",16470.1922377622
"8_25_2013-03-29",6801.1765034965
"8_25_2013-01-04",6801.1765034965
"18_25_2012-12-07",16470.1922377622
"18_25_2012-12-14",16470.1922377622
"39_25_2013-02-22",7243.15300699301
"8_25_2013-04-19",6801.1765034965
"39_25_2013-03-08",7243.15300699301
"21_25_2012-12-28",18281.0193006993
"2_25_2013-05-31",15299.5083916084
"39_25_2012-12-14",7243.15300699301
"2_25_2013-06-28",15299.5083916084
"21_25_2013-01-04",18281.0193006993
"39_25_2012-12-28",7243.15300699301
"21_25_2013-01-11",18281.0193006993
"39_25_2013-01-04",7243.15300699301
"8_25_2013-04-26",6801.1765034965
"24_25_2013-07-19",11885.9358041958
"18_25_2012-12-21",16470.1922377622
"39_25_2013-01-11",7243.15300699301
"38_25_2012-12-14",52.6306993006993
"18_25_2013-03-08",16470.1922377622
"8_25_2013-05-10",6801.1765034965
"8_25_2012-12-21",6801.1765034965
"2_25_2013-05-24",15299.5083916084
"2_25_2013-07-12",15299.5083916084
"40_25_2012-11-16",6704.41034965035
"39_25_2013-01-25",7243.15300699301
"39_25_2013-03-29",7243.15300699301
"8_25_2012-12-28",6801.1765034965
"21_25_2013-03-08",18281.0193006993
"18_25_2012-12-28",16470.1922377622
"2_25_2013-07-05",15299.5083916084
"18_25_2013-04-26",16470.1922377622
"39_25_2013-01-18",7243.15300699301
"39_25_2012-12-21",7243.15300699301
"2_25_2012-12-07",15299.5083916084
"2_25_2013-07-26",15299.5083916084
"39_25_2012-11-09",7243.15300699301
"8_25_2013-03-22",6801.1765034965
"2_25_2013-03-01",15299.5083916084
"39_25_2013-02-01",7243.15300699301
"33_26_2013-04-12",134.93986013986
"1_26_2012-11-23",6767.99727272727
"3_26_2013-03-22",2850.05083916084
"3_26_2012-11-02",2850.05083916084
"1_26_2013-03-01",6767.99727272727
"1_26_2012-11-30",6767.99727272727
"3_26_2013-07-05",2850.05083916084
"3_26_2012-12-14",2850.05083916084
"14_26_2013-04-12",12048.1506993007
"1_26_2013-01-18",6767.99727272727
"3_26_2012-11-09",2850.05083916084
"9_26_2013-02-01",4032.77076923077
"1_26_2013-02-15",6767.99727272727
"9_26_2013-02-22",4032.77076923077
"1_26_2013-05-10",6767.99727272727
"10_26_2013-03-15",17197.1216783217
"9_26_2013-01-25",4032.77076923077
"9_26_2013-04-19",4032.77076923077
"3_26_2012-12-28",2850.05083916084
"1_26_2013-05-17",6767.99727272727
"33_26_2013-01-04",134.93986013986
"3_26_2013-06-28",2850.05083916084
"3_26_2013-02-08",2850.05083916084
"3_26_2013-06-14",2850.05083916084
"14_26_2013-05-03",12048.1506993007
"13_26_2012-12-28",12958.8883916084
"10_26_2013-05-17",17197.1216783217
"45_26_2013-03-29",7258.83622377622
"33_26_2012-12-21",134.93986013986
"41_26_2012-12-14",6488.94846153846
"33_26_2013-01-18",134.93986013986
"3_26_2012-11-16",2850.05083916084
"9_26_2013-04-26",4032.77076923077
"1_26_2013-02-22",6767.99727272727
"14_26_2013-04-05",12048.1506993007
"1_26_2012-12-28",6767.99727272727
"1_26_2012-11-02",6767.99727272727
"45_26_2013-03-22",7258.83622377622
"11_26_2013-06-14",11332.8746853147
"9_26_2013-05-03",4032.77076923077
"10_26_2012-11-16",17197.1216783217
"1_26_2012-12-14",6767.99727272727
"33_26_2012-12-14",134.93986013986
"41_26_2012-12-28",6488.94846153846
"3_26_2013-06-21",2850.05083916084
"11_26_2013-01-11",11332.8746853147
"14_26_2013-01-04",12048.1506993007
"11_26_2013-07-26",11332.8746853147
"1_26_2012-12-21",6767.99727272727
"1_26_2012-12-07",6767.99727272727
"11_26_2013-06-07",11332.8746853147
"10_26_2013-03-08",17197.1216783217
"3_26_2013-02-15",2850.05083916084
"31_26_2013-02-22",7158.59454545455
"10_26_2012-11-23",17197.1216783217
"1_26_2012-11-09",6767.99727272727
"45_26_2013-01-18",7258.83622377622
"14_26_2013-04-19",12048.1506993007
"45_26_2013-05-03",7258.83622377622
"4_26_2012-12-21",18429.7599300699
"10_26_2013-05-24",17197.1216783217
"11_26_2013-01-18",11332.8746853147
"14_26_2013-04-26",12048.1506993007
"3_26_2013-04-05",2850.05083916084
"33_26_2012-11-16",134.93986013986
"14_26_2013-05-17",12048.1506993007
"11_26_2012-12-21",11332.8746853147
"33_26_2013-01-11",134.93986013986
"33_26_2012-12-07",134.93986013986
"41_26_2012-12-07",6488.94846153846
"9_26_2013-03-22",4032.77076923077
"6_26_2013-03-29",9098.63937062937
"10_26_2013-01-04",17197.1216783217
"22_26_2013-07-26",8375.32447552448
"4_26_2013-02-22",18429.7599300699
"14_26_2012-11-09",12048.1506993007
"11_26_2012-12-28",11332.8746853147
"1_26_2013-02-08",6767.99727272727
"1_26_2013-07-05",6767.99727272727
"28_26_2013-03-29",10936.9653146853
"41_26_2012-11-02",6488.94846153846
"9_26_2013-06-14",4032.77076923077
"9_26_2012-12-07",4032.77076923077
"45_26_2013-04-26",7258.83622377622
"1_26_2013-05-24",6767.99727272727
"22_26_2013-07-19",8375.32447552448
"1_26_2013-01-25",6767.99727272727
"22_26_2012-11-16",8375.32447552448
"33_26_2012-11-02",134.93986013986
"10_26_2013-06-07",17197.1216783217
"33_26_2012-11-09",134.93986013986
"10_26_2013-01-11",17197.1216783217
"10_26_2013-04-19",17197.1216783217
"33_26_2013-03-08",134.93986013986
"41_26_2012-11-09",6488.94846153846
"41_26_2012-11-30",6488.94846153846
"25_26_2012-12-21",3887.95048951049
"6_26_2012-12-28",9098.63937062937
"1_26_2012-11-16",6767.99727272727
"37_26_2013-03-08",10.4716666666667
"25_26_2012-11-30",3887.95048951049
"10_26_2013-05-31",17197.1216783217
"45_26_2013-05-10",7258.83622377622
"3_26_2013-03-29",2850.05083916084
"45_26_2013-03-15",7258.83622377622
"3_26_2012-12-21",2850.05083916084
"10_26_2013-01-25",17197.1216783217
"11_26_2013-04-05",11332.8746853147
"10_26_2013-05-10",17197.1216783217
"45_26_2013-04-12",7258.83622377622
"1_26_2013-06-07",6767.99727272727
"37_26_2013-02-08",10.4716666666667
"14_26_2013-03-01",12048.1506993007
"10_26_2013-07-26",17197.1216783217
"25_26_2012-11-09",3887.95048951049
"1_26_2013-07-12",6767.99727272727
"45_26_2013-05-17",7258.83622377622
"10_26_2013-02-01",17197.1216783217
"45_26_2013-05-31",7258.83622377622
"4_26_2013-02-15",18429.7599300699
"28_26_2013-04-05",10936.9653146853
"28_26_2013-03-15",10936.9653146853
"10_26_2012-11-09",17197.1216783217
"37_26_2013-04-05",10.4716666666667
"22_26_2013-07-12",8375.32447552448
"1_26_2013-05-03",6767.99727272727
"45_26_2013-03-01",7258.83622377622
"1_26_2013-04-05",6767.99727272727
"25_26_2013-04-26",3887.95048951049
"1_26_2013-02-01",6767.99727272727
"31_26_2013-02-15",7158.59454545455
"1_26_2013-04-12",6767.99727272727
"24_26_2013-03-01",8280.7527972028
"10_26_2013-07-05",17197.1216783217
"10_26_2013-02-22",17197.1216783217
"45_26_2013-04-05",7258.83622377622
"14_26_2012-11-16",12048.1506993007
"1_26_2013-04-26",6767.99727272727
"45_26_2013-02-22",7258.83622377622
"25_26_2013-03-29",3887.95048951049
"25_26_2013-01-18",3887.95048951049
"10_26_2012-11-02",17197.1216783217
"25_26_2013-01-11",3887.95048951049
"23_26_2013-04-05",12961.1467132867
"45_26_2013-05-24",7258.83622377622
"41_26_2013-01-11",6488.94846153846
"22_26_2013-04-12",8375.32447552448
"6_26_2013-05-31",9098.63937062937
"33_26_2013-03-15",134.93986013986
"14_26_2012-12-07",12048.1506993007
"45_26_2013-02-15",7258.83622377622
"14_26_2013-02-15",12048.1506993007
"10_26_2013-06-14",17197.1216783217
"13_26_2012-11-09",12958.8883916084
"45_26_2013-03-08",7258.83622377622
"10_26_2013-07-19",17197.1216783217
"1_26_2013-03-08",6767.99727272727
"27_26_2013-03-08",12383.7642657343
"24_26_2013-05-31",8280.7527972028
"41_26_2013-01-18",6488.94846153846
"33_26_2013-01-25",134.93986013986
"6_26_2013-06-07",9098.63937062937
"6_26_2012-11-30",9098.63937062937
"6_26_2012-12-07",9098.63937062937
"10_26_2013-02-15",17197.1216783217
"1_26_2013-04-19",6767.99727272727
"1_26_2013-06-28",6767.99727272727
"31_26_2012-12-14",7158.59454545455
"31_26_2012-12-21",7158.59454545455
"31_26_2012-11-30",7158.59454545455
"22_26_2013-02-08",8375.32447552448
"41_26_2013-01-04",6488.94846153846
"22_26_2013-05-31",8375.32447552448
"10_26_2013-01-18",17197.1216783217
"33_26_2012-11-30",134.93986013986
"9_26_2013-02-15",4032.77076923077
"9_26_2012-11-16",4032.77076923077
"1_26_2013-06-14",6767.99727272727
"25_26_2013-04-19",3887.95048951049
"9_26_2013-05-31",4032.77076923077
"10_26_2013-07-12",17197.1216783217
"13_26_2013-03-15",12958.8883916084
"31_26_2013-03-01",7158.59454545455
"10_26_2013-02-08",17197.1216783217
"10_26_2013-05-03",17197.1216783217
"22_26_2012-11-09",8375.32447552448
"22_26_2013-06-28",8375.32447552448
"22_26_2013-02-15",8375.32447552448
"22_26_2013-03-22",8375.32447552448
"22_26_2013-03-29",8375.32447552448
"22_26_2013-04-05",8375.32447552448
"41_26_2012-11-23",6488.94846153846
"41_26_2013-03-01",6488.94846153846
"45_26_2013-02-08",7258.83622377622
"1_26_2013-07-19",6767.99727272727
"13_26_2012-11-30",12958.8883916084
"27_26_2013-03-01",12383.7642657343
"13_26_2012-11-16",12958.8883916084
"22_26_2013-05-24",8375.32447552448
"10_26_2012-12-21",17197.1216783217
"9_26_2013-03-15",4032.77076923077
"9_26_2013-01-18",4032.77076923077
"4_26_2012-12-14",18429.7599300699
"22_26_2013-05-10",8375.32447552448
"1_26_2013-03-29",6767.99727272727
"45_26_2013-02-01",7258.83622377622
"14_26_2013-02-08",12048.1506993007
"25_26_2012-11-16",3887.95048951049
"14_26_2013-03-08",12048.1506993007
"14_26_2013-06-14",12048.1506993007
"14_26_2013-06-28",12048.1506993007
"22_26_2012-11-02",8375.32447552448
"12_26_2013-06-14",13748.23
"9_26_2013-07-05",4032.77076923077
"6_26_2013-05-24",9098.63937062937
"3_26_2012-12-07",2850.05083916084
"37_26_2013-03-29",10.4716666666667
"25_26_2013-04-05",3887.95048951049
"9_26_2013-06-07",4032.77076923077
"14_26_2012-12-14",12048.1506993007
"41_26_2013-03-08",6488.94846153846
"10_26_2013-04-05",17197.1216783217
"10_26_2013-04-12",17197.1216783217
"13_26_2013-03-08",12958.8883916084
"13_26_2013-05-10",12958.8883916084
"1_26_2013-05-31",6767.99727272727
"12_26_2012-12-14",13748.23
"22_26_2012-11-23",8375.32447552448
"4_26_2013-03-22",18429.7599300699
"25_26_2013-05-03",3887.95048951049
"3_26_2013-01-18",2850.05083916084
"22_26_2013-05-17",8375.32447552448
"45_26_2013-01-25",7258.83622377622
"13_26_2013-03-22",12958.8883916084
"27_26_2012-12-07",12383.7642657343
"31_26_2012-11-23",7158.59454545455
"13_26_2012-11-02",12958.8883916084
"24_26_2013-06-21",8280.7527972028
"9_26_2013-03-29",4032.77076923077
"9_26_2013-06-28",4032.77076923077
"3_26_2013-05-24",2850.05083916084
"9_26_2012-11-09",4032.77076923077
"3_26_2013-01-11",2850.05083916084
"37_26_2013-03-15",10.4716666666667
"45_26_2012-12-21",7258.83622377622
"15_26_2013-05-03",4955.72622377622
"15_26_2013-01-11",4955.72622377622
"11_26_2013-01-04",11332.8746853147
"11_26_2012-12-14",11332.8746853147
"11_26_2012-11-23",11332.8746853147
"11_26_2012-11-30",11332.8746853147
"11_26_2013-05-03",11332.8746853147
"36_26_2013-02-22",180.602517482517
"36_26_2013-03-01",180.602517482517
"36_26_2013-05-10",180.602517482517
"13_26_2013-02-08",12958.8883916084
"13_26_2013-02-15",12958.8883916084
"13_26_2013-02-22",12958.8883916084
"36_26_2013-04-05",180.602517482517
"36_26_2012-12-21",180.602517482517
"14_26_2012-12-21",12048.1506993007
"41_26_2013-03-15",6488.94846153846
"41_26_2013-03-22",6488.94846153846
"45_26_2012-11-02",7258.83622377622
"45_26_2012-11-09",7258.83622377622
"13_26_2012-11-23",12958.8883916084
"1_26_2013-07-26",6767.99727272727
"1_26_2013-03-22",6767.99727272727
"36_26_2012-11-23",180.602517482517
"36_26_2012-11-30",180.602517482517
"36_26_2012-12-07",180.602517482517
"1_26_2013-06-21",6767.99727272727
"13_26_2013-04-05",12958.8883916084
"13_26_2013-04-12",12958.8883916084
"13_26_2013-07-26",12958.8883916084
"27_26_2012-11-30",12383.7642657343
"24_26_2013-06-07",8280.7527972028
"22_26_2013-04-19",8375.32447552448
"3_26_2013-02-22",2850.05083916084
"3_26_2013-07-26",2850.05083916084
"28_26_2012-12-14",10936.9653146853
"6_26_2013-07-19",9098.63937062937
"3_26_2013-05-31",2850.05083916084
"37_26_2012-12-28",10.4716666666667
"15_26_2013-04-19",4955.72622377622
"39_26_2013-07-19",9406.72678321678
"39_26_2013-07-26",9406.72678321678
"39_26_2013-02-22",9406.72678321678
"28_26_2013-03-22",10936.9653146853
"28_26_2013-02-22",10936.9653146853
"28_26_2013-05-31",10936.9653146853
"31_26_2012-12-07",7158.59454545455
"31_26_2013-02-08",7158.59454545455
"31_26_2013-05-17",7158.59454545455
"31_26_2013-05-24",7158.59454545455
"31_26_2013-02-01",7158.59454545455
"15_26_2013-04-12",4955.72622377622
"22_26_2013-06-21",8375.32447552448
"4_26_2013-03-15",18429.7599300699
"4_26_2012-11-09",18429.7599300699
"11_26_2013-06-28",11332.8746853147
"11_26_2013-03-29",11332.8746853147
"11_26_2013-07-05",11332.8746853147
"9_26_2013-06-21",4032.77076923077
"9_26_2012-12-21",4032.77076923077
"45_26_2012-11-16",7258.83622377622
"13_26_2013-03-01",12958.8883916084
"13_26_2013-05-31",12958.8883916084
"1_26_2013-01-04",6767.99727272727
"22_26_2013-03-15",8375.32447552448
"1_26_2013-03-15",6767.99727272727
"13_26_2013-05-24",12958.8883916084
"13_26_2013-03-29",12958.8883916084
"45_26_2013-01-11",7258.83622377622
"26_26_2013-06-14",3502.90664335664
"13_26_2013-05-03",12958.8883916084
"22_26_2013-01-18",8375.32447552448
"9_26_2012-12-14",4032.77076923077
"26_26_2013-07-05",3502.90664335664
"24_26_2013-03-08",8280.7527972028
"14_26_2013-03-22",12048.1506993007
"28_26_2013-03-01",10936.9653146853
"28_26_2013-03-08",10936.9653146853
"28_26_2012-12-21",10936.9653146853
"28_26_2012-12-28",10936.9653146853
"14_26_2013-02-22",12048.1506993007
"14_26_2013-02-01",12048.1506993007
"12_26_2013-07-05",13748.23
"12_26_2013-07-19",13748.23
"25_26_2012-11-23",3887.95048951049
"25_26_2012-12-14",3887.95048951049
"5_26_2013-01-25",1782.20951048951
"14_26_2013-06-07",12048.1506993007
"5_26_2013-05-17",1782.20951048951
"5_26_2013-05-24",1782.20951048951
"25_26_2013-02-08",3887.95048951049
"12_26_2012-12-21",13748.23
"12_26_2012-12-28",13748.23
"12_26_2013-01-04",13748.23
"12_26_2013-05-10",13748.23
"33_26_2013-03-22",134.93986013986
"33_26_2012-12-28",134.93986013986
"33_26_2013-04-05",134.93986013986
"11_26_2013-06-21",11332.8746853147
"36_26_2012-11-02",180.602517482517
"9_26_2013-04-05",4032.77076923077
"45_26_2012-11-30",7258.83622377622
"45_26_2012-12-07",7258.83622377622
"13_26_2013-06-07",12958.8883916084
"37_26_2012-11-16",10.4716666666667
"1_26_2013-01-11",6767.99727272727
"9_26_2013-05-10",4032.77076923077
"9_26_2013-05-17",4032.77076923077
"9_26_2012-11-23",4032.77076923077
"22_26_2013-04-26",8375.32447552448
"24_26_2013-03-22",8280.7527972028
"9_26_2013-05-24",4032.77076923077
"3_26_2013-02-01",2850.05083916084
"33_26_2013-02-15",134.93986013986
"10_26_2013-03-22",17197.1216783217
"10_26_2013-03-29",17197.1216783217
"10_26_2012-12-14",17197.1216783217
"25_26_2013-04-12",3887.95048951049
"32_26_2012-12-21",5855.90048951049
"32_26_2012-12-28",5855.90048951049
"32_26_2013-03-15",5855.90048951049
"32_26_2013-03-22",5855.90048951049
"32_26_2013-01-11",5855.90048951049
"32_26_2013-01-18",5855.90048951049
"32_26_2013-03-01",5855.90048951049
"32_26_2013-03-08",5855.90048951049
"6_26_2013-01-04",9098.63937062937
"6_26_2013-01-11",9098.63937062937
"6_26_2013-01-18",9098.63937062937
"6_26_2013-04-26",9098.63937062937
"6_26_2013-05-03",9098.63937062937
"6_26_2012-11-09",9098.63937062937
"6_26_2012-11-16",9098.63937062937
"6_26_2012-11-23",9098.63937062937
"6_26_2013-03-01",9098.63937062937
"6_26_2013-03-08",9098.63937062937
"6_26_2013-03-15",9098.63937062937
"6_26_2012-12-21",9098.63937062937
"6_26_2013-06-28",9098.63937062937
"6_26_2013-04-05",9098.63937062937
"36_26_2012-11-09",180.602517482517
"9_26_2013-04-12",4032.77076923077
"9_26_2013-01-11",4032.77076923077
"10_26_2013-06-21",17197.1216783217
"13_26_2013-06-14",12958.8883916084
"10_26_2013-06-28",17197.1216783217
"26_26_2013-07-19",3502.90664335664
"26_26_2013-05-24",3502.90664335664
"26_26_2013-05-31",3502.90664335664
"9_26_2012-11-30",4032.77076923077
"22_26_2013-05-03",8375.32447552448
"3_26_2013-01-25",2850.05083916084
"26_26_2013-06-07",3502.90664335664
"10_26_2013-03-01",17197.1216783217
"32_26_2012-11-16",5855.90048951049
"32_26_2013-07-26",5855.90048951049
"32_26_2013-05-10",5855.90048951049
"44_26_2012-11-02",120.533125
"44_26_2012-11-09",120.533125
"44_26_2012-11-23",120.533125
"44_26_2012-11-30",120.533125
"44_26_2012-12-07",120.533125
"27_26_2012-11-23",12383.7642657343
"27_26_2013-02-22",12383.7642657343
"27_26_2012-12-28",12383.7642657343
"27_26_2013-01-04",12383.7642657343
"27_26_2013-02-15",12383.7642657343
"27_26_2013-05-17",12383.7642657343
"27_26_2013-05-24",12383.7642657343
"27_26_2013-02-01",12383.7642657343
"27_26_2013-06-07",12383.7642657343
"27_26_2012-12-14",12383.7642657343
"27_26_2012-12-21",12383.7642657343
"27_26_2013-05-31",12383.7642657343
"22_26_2013-01-11",8375.32447552448
"22_26_2013-07-05",8375.32447552448
"4_26_2013-03-08",18429.7599300699
"22_26_2012-11-30",8375.32447552448
"22_26_2013-03-08",8375.32447552448
"22_26_2012-12-14",8375.32447552448
"6_26_2013-04-12",9098.63937062937
"36_26_2012-12-14",180.602517482517
"36_26_2012-11-16",180.602517482517
"9_26_2013-07-12",4032.77076923077
"10_26_2013-04-26",17197.1216783217
"9_26_2013-02-08",4032.77076923077
"6_26_2013-03-22",9098.63937062937
"6_26_2013-07-05",9098.63937062937
"6_26_2013-02-08",9098.63937062937
"26_26_2013-07-12",3502.90664335664
"9_26_2013-03-08",4032.77076923077
"26_26_2013-03-22",3502.90664335664
"10_26_2012-12-28",17197.1216783217
"32_26_2013-05-17",5855.90048951049
"33_26_2013-07-12",134.93986013986
"14_26_2013-06-21",12048.1506993007
"12_26_2013-03-22",13748.23
"14_26_2013-03-29",12048.1506993007
"14_26_2013-03-15",12048.1506993007
"14_26_2013-01-11",12048.1506993007
"14_26_2013-01-18",12048.1506993007
"12_26_2013-06-21",13748.23
"12_26_2013-06-28",13748.23
"19_26_2013-06-14",7878.55594405594
"12_26_2013-02-15",13748.23
"12_26_2013-04-26",13748.23
"12_26_2013-05-03",13748.23
"12_26_2013-07-12",13748.23
"5_26_2012-11-02",1782.20951048951
"12_26_2012-11-16",13748.23
"12_26_2013-03-01",13748.23
"12_26_2012-11-02",13748.23
"29_26_2012-11-16",4071.85769230769
"29_26_2012-12-28",4071.85769230769
"25_26_2013-02-15",3887.95048951049
"25_26_2013-02-22",3887.95048951049
"3_26_2013-04-19",2850.05083916084
"3_26_2013-06-07",2850.05083916084
"3_26_2013-03-15",2850.05083916084
"3_26_2013-05-17",2850.05083916084
"33_26_2013-02-01",134.93986013986
"6_26_2013-05-17",9098.63937062937
"6_26_2013-02-15",9098.63937062937
"26_26_2013-06-28",3502.90664335664
"9_26_2013-07-19",4032.77076923077
"26_26_2013-04-05",3502.90664335664
"3_26_2013-04-26",2850.05083916084
"3_26_2013-03-01",2850.05083916084
"14_26_2012-11-02",12048.1506993007
"16_26_2013-05-31",2004.9451048951
"26_26_2013-03-29",3502.90664335664
"3_26_2012-11-23",2850.05083916084
"32_26_2013-05-03",5855.90048951049
"14_26_2012-11-23",12048.1506993007
"25_26_2013-03-15",3887.95048951049
"25_26_2013-03-22",3887.95048951049
"25_26_2012-12-28",3887.95048951049
"25_26_2013-01-04",3887.95048951049
"6_26_2013-02-01",9098.63937062937
"23_26_2013-01-11",12961.1467132867
"23_26_2013-07-05",12961.1467132867
"25_26_2013-07-26",3887.95048951049
"25_26_2013-01-25",3887.95048951049
"23_26_2013-01-04",12961.1467132867
"23_26_2013-01-18",12961.1467132867
"23_26_2013-03-29",12961.1467132867
"23_26_2013-05-03",12961.1467132867
"23_26_2012-12-28",12961.1467132867
"23_26_2013-03-22",12961.1467132867
"23_26_2013-04-26",12961.1467132867
"23_26_2013-04-19",12961.1467132867
"23_26_2013-07-26",12961.1467132867
"34_26_2012-12-28",4476.31818181818
"41_26_2013-01-25",6488.94846153846
"41_26_2013-02-01",6488.94846153846
"41_26_2013-02-08",6488.94846153846
"41_26_2012-11-16",6488.94846153846
"34_26_2013-05-24",4476.31818181818
"34_26_2013-03-29",4476.31818181818
"34_26_2013-01-04",4476.31818181818
"34_26_2013-03-15",4476.31818181818
"33_26_2013-02-08",134.93986013986
"14_26_2012-12-28",12048.1506993007
"6_26_2013-02-22",9098.63937062937
"26_26_2013-04-26",3502.90664335664
"6_26_2013-06-21",9098.63937062937
"41_26_2013-04-19",6488.94846153846
"41_26_2013-04-26",6488.94846153846
"41_26_2013-05-03",6488.94846153846
"41_26_2013-05-10",6488.94846153846
"32_26_2013-02-22",5855.90048951049
"32_26_2013-05-24",5855.90048951049
"10_26_2012-12-07",17197.1216783217
"25_26_2013-03-08",3887.95048951049
"41_26_2013-06-14",6488.94846153846
"41_26_2013-06-21",6488.94846153846
"41_26_2013-06-28",6488.94846153846
"41_26_2013-07-05",6488.94846153846
"41_26_2013-07-12",6488.94846153846
"41_26_2013-07-19",6488.94846153846
"41_26_2013-07-26",6488.94846153846
"9_26_2013-07-26",4032.77076923077
"9_26_2013-03-01",4032.77076923077
"9_26_2012-11-02",4032.77076923077
"9_26_2013-01-04",4032.77076923077
"40_26_2013-03-15",4318.45132867133
"9_26_2012-12-28",4032.77076923077
"13_26_2012-12-07",12958.8883916084
"13_26_2012-12-14",12958.8883916084
"13_26_2012-12-21",12958.8883916084
"13_26_2013-01-25",12958.8883916084
"13_26_2013-01-04",12958.8883916084
"13_26_2013-01-11",12958.8883916084
"13_26_2013-01-18",12958.8883916084
"31_26_2013-03-08",7158.59454545455
"27_26_2013-04-05",12383.7642657343
"27_26_2013-01-11",12383.7642657343
"22_26_2012-12-28",8375.32447552448
"22_26_2013-01-04",8375.32447552448
"4_26_2012-11-30",18429.7599300699
"4_26_2012-12-07",18429.7599300699
"34_26_2013-03-22",4476.31818181818
"34_26_2013-01-25",4476.31818181818
"41_26_2013-03-29",6488.94846153846
"6_26_2013-05-10",9098.63937062937
"41_26_2013-04-12",6488.94846153846
"14_26_2013-07-19",12048.1506993007
"33_26_2013-05-03",134.93986013986
"14_26_2013-07-26",12048.1506993007
"14_26_2013-01-25",12048.1506993007
"41_26_2013-02-15",6488.94846153846
"3_26_2013-07-19",2850.05083916084
"41_26_2013-05-31",6488.94846153846
"41_26_2013-06-07",6488.94846153846
"19_26_2012-12-07",7878.55594405594
"19_26_2013-03-01",7878.55594405594
"12_26_2013-04-12",13748.23
"19_26_2012-12-28",7878.55594405594
"12_26_2013-02-22",13748.23
"33_26_2013-06-28",134.93986013986
"12_26_2013-02-08",13748.23
"12_26_2013-04-19",13748.23
"20_26_2012-12-21",12804.1325874126
"20_26_2013-05-24",12804.1325874126
"20_26_2013-01-04",12804.1325874126
"20_26_2012-12-14",12804.1325874126
"5_26_2013-03-22",1782.20951048951
"5_26_2012-12-28",1782.20951048951
"5_26_2013-07-12",1782.20951048951
"12_26_2012-11-09",13748.23
"5_26_2013-01-18",1782.20951048951
"29_26_2013-01-18",4071.85769230769
"29_26_2012-11-02",4071.85769230769
"29_26_2013-02-08",4071.85769230769
